-0.266,-0.55,-0.469,-0.162,-0.527,-0.499,-0.174,-0.763,-0.434,0.225,-0.54,-0.415,-0.076,-0.661,-0.485,0.364,-1.646,-0.462,0.333,-1.961,-0.143,-0.206,-0.633,-0.095
-0.295,-0.566,-0.461,-0.217,-0.518,-0.499,-0.309,-0.891,-0.441,0.304,-0.536,-0.428,-0.048,-0.596,-0.468,0.367,-1.686,-0.495,0.347,-1.98,-0.097,-0.343,-0.603,-0.079
-0.315,-0.516,-0.421,-0.31,-0.577,-0.488,-0.336,-0.935,-0.474,0.341,-0.548,-0.452,-0.067,-0.527,-0.497,0.349,-1.803,-0.483,0.21,-1.982,-0.12,-0.349,-0.53,-0.037
-0.29,-0.513,-0.434,-0.261,-0.548,-0.323,-0.337,-0.905,-0.49,0.24,-0.575,-0.472,-0.133,-0.579,-0.487,0.288,-1.921,-0.481,0.276,-1.881,-0.049,-0.358,-0.504,-0.045
-0.302,-0.545,-0.394,-0.345,-0.569,-0.072,-0.301,-0.98,-0.485,0.324,-0.579,-0.497,-0.113,-0.647,-0.489,0.324,-1.964,-0.496,0.368,-1.91,-0.068,-0.32,-0.5,-0.004
-0.347,-0.567,-0.316,-0.349,-0.598,-0.025,-0.356,-1.142,-0.418,0.293,-0.583,-0.489,-0.167,-0.505,-0.412,0.376,-1.989,-0.432,0.376,-1.93,-0.091,-0.33,-0.727,-0.022
-0.375,-0.533,-0.283,-0.352,-0.502,-0.036,-0.328,-1.165,-0.462,0.311,-0.595,-0.465,-0.107,-0.521,-0.492,0.327,-1.993,-0.492,0.335,-1.926,-0.147,-0.33,-0.698,-0.066
-0.261,-0.572,-0.343,-0.322,-0.548,-0.007,-0.341,-1.219,-0.456,0.316,-0.647,-0.497,-0.089,-0.655,-0.491,0.377,-1.959,-0.475,0.3,-1.938,-0.191,-0.36,-0.666,-0.037
-0.277,-0.56,-0.36,-0.355,-0.545,-0.001,-0.374,-1.328,-0.395,0.31,-0.618,-0.48,-0.128,-0.79,-0.462,0.354,-1.951,-0.449,0.371,-1.955,-0.249,-0.354,-0.639,-0.11
-0.37,-0.518,-0.304,-0.376,-0.541,-0.023,-0.366,-1.424,-0.415,0.358,-0.603,-0.467,-0.247,-0.795,-0.477,0.303,-1.978,-0.481,0.341,-1.937,-0.322,-0.348,-0.684,-0.025
-0.364,-0.595,-0.375,-0.353,-0.53,-0.021,-0.373,-1.628,-0.398,0.36,-0.567,-0.498,-0.268,-0.773,-0.491,0.359,-1.988,-0.491,0.356,-1.959,-0.319,-0.367,-0.7,-0.011
-0.374,-0.567,-0.354,-0.374,-0.547,-0.025,-0.377,-1.709,-0.462,0.304,-0.542,-0.475,-0.32,-0.588,-0.414,0.316,-1.878,-0.459,0.311,-1.862,-0.203,-0.309,-0.681,-0.04
-0.367,-0.541,-0.35,-0.344,-0.605,-0.043,-0.371,-1.824,-0.482,0.283,-0.578,-0.495,-0.372,-0.592,-0.492,0.374,-1.91,-0.485,0.364,-1.942,-0.221,-0.311,-0.759,-0.053
-0.288,-0.586,-0.37,-0.348,-0.718,-0.007,-0.321,-1.821,-0.419,0.373,-0.569,-0.483,-0.255,-0.582,-0.452,0.377,-2.0,-0.472,0.35,-1.892,-0.187,-0.362,-0.857,-0.102
-0.316,-0.507,-0.402,-0.363,-0.861,-0.051,-0.315,-1.974,-0.432,0.372,-0.532,-0.466,-0.272,-0.524,-0.499,0.344,-1.77,-0.5,0.311,-1.985,-0.19,-0.354,-0.901,-0.243
-0.31,-0.616,-0.323,-0.365,-0.984,-0.059,-0.329,-1.95,-0.412,0.337,-0.533,-0.452,-0.264,-0.572,-0.491,0.323,-1.636,-0.443,0.38,-1.971,-0.134,-0.233,-0.954,-0.391
-0.36,-0.526,-0.339,-0.294,-1.139,-0.038,-0.311,-1.953,-0.394,0.264,-0.504,-0.474,-0.351,-0.53,-0.495,0.304,-1.463,-0.443,0.295,-1.987,-0.135,-0.225,-0.946,-0.483
-0.372,-0.532,-0.368,-0.338,-1.254,-0.012,-0.372,-1.938,-0.406,0.336,-0.507,-0.498,-0.365,-0.5,-0.468,0.359,-1.296,-0.492,0.206,-1.985,-0.084,-0.251,-1.013,-0.493
-0.285,-0.531,-0.257,-0.346,-1.015,-0.003,-0.354,-1.898,-0.399,0.351,-0.541,-0.452,-0.328,-0.572,-0.471,0.374,-1.149,-0.472,0.152,-1.988,-0.116,-0.06,-1.059,-0.456
-0.244,-0.524,-0.179,-0.349,-0.833,-0.031,-0.324,-1.924,-0.407,0.312,-0.52,-0.464,-0.354,-0.529,-0.498,0.354,-0.916,-0.408,0.188,-1.973,-0.116,0.072,-1.05,-0.435
-0.277,-0.515,-0.203,-0.232,-0.753,-0.025,-0.368,-1.814,-0.358,0.269,-0.5,-0.498,-0.292,-0.528,-0.499,0.326,-0.783,-0.386,0.083,-1.908,-0.052,0.219,-1.171,-0.461
-0.296,-0.531,-0.171,-0.009,-0.627,-0.012,-0.35,-1.895,-0.197,0.338,-0.66,-0.487,-0.256,-0.653,-0.432,0.34,-0.641,-0.292,-0.007,-1.948,-0.056,0.346,-1.367,-0.474
-0.271,-0.578,-0.119,0.112,-0.509,-0.0,-0.293,-1.972,-0.057,0.362,-0.883,-0.473,-0.266,-0.767,-0.489,0.355,-0.515,-0.234,-0.046,-1.985,-0.079,0.368,-1.518,-0.477
-0.274,-0.547,-0.051,0.194,-0.59,-0.2,-0.365,-1.913,-0.034,0.374,-1.049,-0.476,-0.322,-0.739,-0.491,0.329,-0.509,-0.227,-0.101,-1.979,-0.122,0.334,-1.595,-0.468
-0.234,-0.574,-0.129,0.333,-0.542,-0.3,-0.323,-1.939,-0.06,0.309,-1.137,-0.455,-0.274,-0.824,-0.493,0.38,-0.522,-0.212,-0.158,-1.924,-0.073,0.361,-1.647,-0.488
-0.185,-0.505,-0.114,0.293,-0.554,-0.473,-0.369,-1.887,-0.003,0.328,-1.28,-0.456,-0.307,-0.883,-0.49,0.279,-0.55,-0.23,-0.168,-1.974,-0.109,0.353,-1.792,-0.498
-0.219,-0.518,-0.112,0.374,-0.613,-0.475,-0.265,-1.993,-0.054,0.33,-1.598,-0.49,-0.313,-0.913,-0.484,0.218,-0.545,-0.196,-0.333,-1.967,-0.041,0.347,-1.787,-0.499
-0.217,-0.615,-0.121,0.365,-0.52,-0.495,-0.371,-1.868,-0.009,0.38,-1.842,-0.48,-0.311,-1.041,-0.493,0.116,-0.571,-0.246,-0.378,-1.963,-0.012,0.378,-1.848,-0.46
-0.262,-0.517,-0.08,0.37,-0.588,-0.469,-0.373,-1.851,-0.029,0.155,-1.974,-0.447,-0.356,-0.984,-0.461,-0.002,-0.566,-0.255,-0.329,-1.959,-0.042,0.356,-1.937,-0.495
-0.307,-0.527,-0.163,0.326,-0.504,-0.475,-0.325,-1.952,-0.043,-0.074,-1.943,-0.493,-0.354,-1.048,-0.462,-0.004,-0.577,-0.322,-0.344,-1.923,-0.039,0.331,-1.904,-0.479
-0.299,-0.615,-0.201,0.295,-0.548,-0.487,-0.301,-1.98,-0.001,-0.236,-1.984,-0.461,-0.348,-0.963,-0.462,-0.001,-0.584,-0.355,-0.362,-1.934,-0.061,0.374,-1.885,-0.486
-0.362,-0.558,-0.156,0.365,-0.52,-0.439,-0.345,-1.922,-0.042,-0.312,-1.956,-0.447,-0.375,-0.943,-0.485,-0.078,-0.537,-0.482,-0.326,-1.972,-0.034,0.37,-1.983,-0.467
-0.289,-0.539,-0.075,0.35,-0.59,-0.494,-0.284,-1.946,-0.034,-0.352,-1.976,-0.447,-0.348,-1.004,-0.497,-0.211,-0.57,-0.439,-0.357,-1.991,-0.059,0.225,-1.979,-0.407
-0.345,-0.555,-0.192,0.329,-0.501,-0.481,-0.377,-1.957,-0.003,-0.34,-1.899,-0.421,-0.289,-0.837,-0.446,-0.323,-0.543,-0.439,-0.379,-1.844,-0.091,0.262,-1.961,-0.451
-0.338,-0.537,-0.174,0.329,-0.505,-0.485,-0.322,-1.995,-0.037,-0.358,-1.937,-0.401,-0.299,-0.857,-0.488,-0.253,-0.523,-0.485,-0.373,-1.821,-0.079,0.333,-1.929,-0.471
-0.309,-0.595,-0.167,0.337,-0.51,-0.456,-0.289,-1.92,-0.034,-0.228,-1.898,-0.461,-0.367,-0.818,-0.472,-0.354,-0.523,-0.413,-0.368,-1.898,-0.041,0.375,-1.862,-0.446
-0.249,-0.545,-0.123,0.37,-0.58,-0.492,-0.295,-1.808,-0.035,-0.379,-1.944,-0.488,-0.336,-0.83,-0.499,-0.316,-0.537,-0.329,-0.361,-2.0,-0.053,0.319,-1.932,-0.432
-0.205,-0.548,-0.114,0.312,-0.629,-0.495,-0.344,-1.631,-0.013,-0.354,-1.999,-0.476,-0.284,-0.743,-0.5,-0.358,-0.54,-0.381,-0.317,-1.951,-0.047,0.342,-1.984,-0.367
-0.224,-0.501,-0.133,0.373,-0.529,-0.481,-0.378,-1.427,-0.053,-0.34,-1.969,-0.491,-0.29,-0.669,-0.378,-0.366,-0.608,-0.395,-0.342,-1.926,-0.002,0.376,-1.86,-0.268
-0.215,-0.59,-0.003,0.348,-0.529,-0.489,-0.323,-1.338,-0.001,-0.379,-1.881,-0.49,-0.379,-0.7,-0.167,-0.377,-0.684,-0.442,-0.323,-1.92,-0.012,0.342,-1.993,-0.293
-0.239,-0.542,-0.067,0.371,-0.521,-0.474,-0.36,-1.15,-0.034,-0.341,-1.86,-0.463,-0.355,-0.727,-0.008,-0.378,-0.883,-0.481,-0.327,-1.952,-0.097,0.362,-1.958,-0.238
-0.205,-0.564,-0.124,0.345,-0.522,-0.46,-0.353,-0.969,-0.037,-0.332,-1.912,-0.457,-0.351,-0.643,-0.01,-0.308,-0.989,-0.483,-0.353,-1.965,-0.108,0.331,-1.985,-0.201
-0.269,-0.569,-0.177,0.324,-0.585,-0.481,-0.29,-0.732,-0.068,-0.359,-1.997,-0.473,-0.311,-0.572,-0.029,-0.296,-1.07,-0.485,-0.289,-1.934,-0.029,0.377,-1.981,-0.186
-0.235,-0.56,-0.192,0.311,-0.582,-0.484,-0.218,-0.733,-0.078,-0.353,-1.94,-0.418,-0.278,-0.699,-0.008,-0.269,-1.195,-0.451,-0.296,-1.96,-0.007,0.354,-1.909,-0.236
-0.211,-0.526,-0.177,0.32,-0.513,-0.484,-0.377,-0.705,-0.019,-0.29,-1.936,-0.45,-0.22,-0.708,-0.009,-0.286,-1.433,-0.397,-0.376,-1.854,-0.021,0.286,-1.838,-0.267
-0.255,-0.627,-0.153,0.369,-0.719,-0.441,-0.379,-0.609,-0.029,-0.343,-1.979,-0.499,-0.228,-0.637,-0.046,-0.325,-1.629,-0.463,-0.368,-1.853,-0.027,0.296,-1.93,-0.2
-0.305,-0.538,-0.122,0.361,-0.57,-0.442,-0.292,-0.534,-0.019,-0.271,-1.967,-0.492,-0.251,-0.594,-0.034,-0.307,-1.669,-0.424,-0.33,-1.892,-0.101,0.366,-1.919,-0.104
-0.297,-0.635,-0.075,0.363,-0.527,-0.492,-0.369,-0.573,-0.039,-0.364,-1.901,-0.431,-0.292,-0.629,-0.026,-0.299,-1.886,-0.427,-0.25,-1.92,-0.113,0.363,-1.875,-0.088
-0.29,-0.559,-0.008,0.345,-0.525,-0.476,-0.34,-0.514,-0.012,-0.348,-1.992,-0.498,-0.32,-0.623,-0.013,-0.341,-2.0,-0.47,-0.263,-1.928,-0.057,0.287,-1.87,-0.028
-0.235,-0.584,-0.078,0.218,-0.634,-0.396,-0.334,-0.598,-0.04,-0.366,-1.842,-0.425,-0.248,-0.607,-0.005,-0.342,-1.962,-0.44,-0.259,-1.929,-0.004,0.31,-1.958,-0.052
-0.343,-0.504,-0.106,0.104,-0.669,-0.466,-0.286,-0.583,-0.091,-0.374,-1.824,-0.489,-0.266,-0.619,-0.041,-0.277,-1.881,-0.461,-0.26,-1.939,-0.066,0.311,-1.945,-0.011
-0.334,-0.508,-0.058,-0.027,-0.637,-0.499,-0.312,-0.504,-0.017,-0.359,-1.875,-0.432,-0.344,-0.534,-0.027,-0.341,-1.995,-0.469,-0.338,-1.996,-0.116,0.321,-1.951,-0.045
-0.25,-0.602,-0.014,-0.043,-0.533,-0.462,-0.255,-0.547,-0.002,-0.323,-1.96,-0.495,-0.355,-0.512,-0.016,-0.351,-1.917,-0.433,-0.279,-1.956,-0.161,0.273,-1.942,-0.113
-0.265,-0.542,-0.048,-0.017,-0.567,-0.482,-0.341,-0.574,-0.001,-0.31,-1.977,-0.487,-0.352,-0.627,-0.013,-0.359,-2.0,-0.436,-0.238,-1.889,-0.116,0.362,-1.968,-0.175
-0.254,-0.513,-0.135,-0.174,-0.517,-0.49,-0.352,-0.54,-0.028,-0.322,-1.981,-0.498,-0.367,-0.654,-0.004,-0.335,-1.973,-0.454,-0.274,-1.969,-0.065,0.37,-1.954,-0.144
-0.267,-0.63,-0.1,-0.221,-0.567,-0.464,-0.359,-0.568,-0.146,-0.37,-1.986,-0.458,-0.325,-0.685,-0.004,-0.295,-1.894,-0.472,-0.345,-1.905,-0.142,0.342,-1.96,-0.058
-0.254,-0.628,-0.149,-0.343,-0.543,-0.456,-0.315,-0.623,-0.171,-0.335,-1.922,-0.413,-0.303,-0.676,-0.029,-0.221,-1.802,-0.468,-0.259,-1.827,-0.112,0.372,-1.949,-0.012
-0.299,-0.56,-0.173,-0.379,-0.519,-0.466,-0.337,-0.574,-0.049,-0.371,-1.925,-0.5,-0.327,-0.609,-0.009,-0.201,-1.758,-0.48,-0.28,-1.867,-0.14,0.377,-1.999,-0.033
-0.316,-0.524,-0.181,-0.304,-0.527,-0.489,-0.349,-0.555,-0.045,-0.372,-1.89,-0.423,-0.35,-0.638,-0.041,-0.252,-1.722,-0.487,-0.356,-1.938,-0.078,0.192,-1.947,-0.01
-0.338,-0.555,-0.265,-0.353,-0.539,-0.418,-0.336,-0.534,-0.077,-0.36,-1.713,-0.256,-0.311,-0.701,-0.0,-0.311,-1.684,-0.493,-0.375,-1.96,-0.051,-0.02,-1.93,-0.005
-0.342,-0.508,-0.272,-0.338,-0.612,-0.475,-0.326,-0.504,-0.02,-0.339,-1.616,-0.195,-0.249,-0.666,-0.059,-0.333,-1.584,-0.41,-0.367,-1.861,-0.156,-0.156,-1.893,-0.008
-0.347,-0.534,-0.25,-0.353,-0.597,-0.445,-0.356,-0.52,-0.007,-0.305,-1.518,-0.131,-0.296,-0.688,-0.149,-0.334,-1.495,-0.342,-0.295,-1.891,-0.18,-0.358,-1.948,-0.055
-0.272,-0.591,-0.319,-0.377,-0.574,-0.478,-0.367,-0.511,-0.024,-0.347,-1.448,-0.084,-0.301,-0.648,-0.208,-0.372,-1.459,-0.343,-0.37,-1.954,-0.235,-0.38,-1.98,-0.022
-0.337,-0.565,-0.467,-0.316,-0.564,-0.494,-0.379,-0.546,-0.034,-0.321,-1.284,-0.034,-0.352,-0.714,-0.291,-0.34,-1.419,-0.249,-0.28,-1.993,-0.291,-0.267,-1.975,-0.018
-0.368,-0.504,-0.449,-0.337,-0.673,-0.474,-0.358,-0.535,-0.005,-0.328,-1.197,-0.033,-0.262,-0.758,-0.341,-0.375,-1.345,-0.199,-0.298,-1.988,-0.394,-0.159,-1.881,-0.009
-0.326,-0.545,-0.494,-0.304,-0.686,-0.467,-0.346,-0.512,-0.034,-0.34,-1.063,-0.063,-0.352,-0.789,-0.37,-0.366,-1.234,-0.159,-0.322,-1.996,-0.487,-0.202,-1.898,-0.023
-0.354,-0.538,-0.467,-0.326,-0.556,-0.497,-0.362,-0.557,-0.036,-0.372,-0.925,-0.072,-0.378,-0.702,-0.405,-0.38,-1.203,-0.059,-0.331,-1.935,-0.47,-0.103,-1.922,-0.041
-0.308,-0.569,-0.486,-0.308,-0.501,-0.457,-0.343,-0.548,-0.034,-0.297,-0.886,-0.056,-0.305,-0.768,-0.409,-0.314,-1.179,-0.02,-0.355,-1.887,-0.496,-0.012,-1.973,-0.12
-0.296,-0.502,-0.481,-0.301,-0.549,-0.492,-0.326,-0.549,-0.041,-0.33,-0.813,-0.029,-0.368,-0.772,-0.38,-0.275,-1.108,-0.007,-0.345,-1.901,-0.483,0.167,-1.979,-0.032
-0.275,-0.532,-0.483,-0.287,-0.516,-0.499,-0.377,-0.533,-0.039,-0.374,-0.715,-0.018,-0.378,-0.733,-0.409,-0.099,-0.989,-0.011,-0.379,-1.818,-0.465,0.209,-1.891,-0.012
-0.257,-0.504,-0.485,-0.369,-0.522,-0.461,-0.359,-0.593,-0.012,-0.357,-0.632,-0.015,-0.361,-0.641,-0.401,-0.014,-0.93,-0.026,-0.376,-1.888,-0.442,0.364,-1.912,-0.064
-0.309,-0.522,-0.491,-0.338,-0.523,-0.473,-0.366,-0.542,-0.02,-0.349,-0.659,-0.009,-0.313,-0.603,-0.439,-0.069,-0.78,-0.044,-0.336,-1.755,-0.498,0.303,-1.838,-0.019
-0.365,-0.517,-0.493,-0.35,-0.507,-0.483,-0.38,-0.648,-0.028,-0.244,-0.676,-0.036,-0.357,-0.666,-0.478,-0.015,-0.548,-0.0,-0.302,-1.749,-0.446,0.372,-1.927,-0.041
-0.352,-0.562,-0.433,-0.216,-0.525,-0.493,-0.358,-0.596,-0.016,-0.379,-0.715,-0.121,-0.301,-0.674,-0.456,0.047,-0.523,-0.058,-0.347,-1.731,-0.394,0.296,-1.931,-0.058
-0.299,-0.504,-0.491,-0.14,-0.519,-0.478,-0.222,-0.586,-0.029,-0.35,-0.856,-0.051,-0.311,-0.643,-0.463,0.108,-0.509,-0.13,-0.322,-1.608,-0.46,0.321,-1.997,-0.04
-0.334,-0.52,-0.46,-0.062,-0.529,-0.5,-0.175,-0.526,-0.013,-0.338,-1.015,-0.019,-0.264,-0.682,-0.434,0.146,-0.529,-0.202,-0.322,-1.605,-0.486,0.329,-1.958,-0.043
-0.371,-0.519,-0.465,0.04,-0.539,-0.436,-0.191,-0.561,-0.013,-0.368,-1.074,-0.01,-0.321,-0.695,-0.442,0.26,-0.528,-0.258,-0.301,-1.57,-0.491,0.324,-1.921,-0.093
-0.379,-0.526,-0.489,0.133,-0.514,-0.339,-0.059,-0.503,-0.055,-0.342,-1.144,-0.028,-0.362,-0.701,-0.435,0.22,-0.589,-0.328,-0.306,-1.501,-0.492,0.37,-1.893,-0.11
-0.313,-0.608,-0.492,0.209,-0.508,-0.298,0.015,-0.502,-0.033,-0.356,-1.171,-0.006,-0.378,-0.724,-0.481,0.25,-0.584,-0.407,-0.268,-1.496,-0.441,0.366,-1.806,-0.152
-0.307,-0.505,-0.495,0.362,-0.512,-0.253,0.126,-0.544,-0.016,-0.366,-1.175,-0.049,-0.311,-0.735,-0.485,0.269,-0.574,-0.493,-0.317,-1.492,-0.482,0.361,-1.626,-0.167
-0.333,-0.552,-0.476,0.341,-0.541,-0.209,0.186,-0.516,-0.024,-0.315,-1.083,-0.091,-0.359,-0.721,-0.39,0.355,-0.615,-0.448,-0.266,-1.447,-0.487,0.277,-1.557,-0.175
-0.376,-0.503,-0.373,0.365,-0.539,-0.108,0.19,-0.563,-0.025,-0.352,-1.162,-0.023,-0.38,-0.77,-0.382,0.307,-0.597,-0.465,-0.294,-1.437,-0.424,0.345,-1.487,-0.226
-0.371,-0.563,-0.367,0.374,-0.536,-0.023,0.266,-0.501,-0.021,-0.318,-1.167,-0.013,-0.375,-0.771,-0.398,0.377,-0.577,-0.461,-0.361,-1.407,-0.499,0.337,-1.406,-0.246
-0.335,-0.531,-0.302,0.33,-0.502,-0.001,0.309,-0.515,-0.105,-0.374,-1.214,-0.001,-0.306,-0.737,-0.4,0.366,-0.505,-0.46,-0.372,-1.419,-0.474,0.358,-1.455,-0.24
-0.371,-0.551,-0.33,0.272,-0.571,-0.061,0.304,-0.592,-0.048,-0.342,-1.264,-0.04,-0.304,-0.664,-0.411,0.367,-0.514,-0.47,-0.359,-1.45,-0.461,0.354,-1.512,-0.225
-0.36,-0.507,-0.369,0.119,-0.591,-0.024,0.339,-0.514,-0.014,-0.356,-1.371,-0.072,-0.256,-0.591,-0.449,0.323,-0.521,-0.495,-0.354,-1.473,-0.425,0.37,-1.595,-0.219
-0.374,-0.526,-0.311,-0.018,-0.539,-0.01,0.339,-0.594,-0.006,-0.359,-1.322,-0.11,-0.194,-0.59,-0.439,0.271,-0.506,-0.499,-0.294,-1.349,-0.42,0.356,-1.664,-0.238
-0.371,-0.591,-0.274,-0.154,-0.575,-0.004,0.355,-0.581,-0.014,-0.304,-1.29,-0.089,-0.177,-0.631,-0.488,0.256,-0.508,-0.447,-0.289,-1.309,-0.439,0.375,-1.706,-0.17
-0.377,-0.508,-0.29,-0.308,-0.554,-0.002,0.292,-0.593,-0.051,-0.352,-1.236,-0.083,-0.177,-0.652,-0.486,0.336,-0.532,-0.492,-0.289,-1.272,-0.476,0.331,-1.718,-0.221
-0.267,-0.505,-0.229,-0.262,-0.505,-0.007,0.279,-0.502,-0.012,-0.346,-1.237,-0.019,-0.197,-0.743,-0.464,0.363,-0.538,-0.496,-0.347,-1.197,-0.473,0.364,-1.7,-0.251
-0.197,-0.518,-0.266,-0.314,-0.509,-0.021,0.302,-0.515,-0.04,-0.353,-1.199,-0.008,-0.19,-0.704,-0.484,0.365,-0.657,-0.421,-0.335,-1.201,-0.454,0.314,-1.886,-0.237
-0.171,-0.546,-0.238,-0.377,-0.597,-0.071,0.342,-0.55,-0.015,-0.369,-1.323,-0.053,-0.177,-0.676,-0.481,0.337,-0.644,-0.484,-0.269,-1.225,-0.494,0.296,-1.859,-0.239
-0.098,-0.519,-0.194,-0.294,-0.619,-0.002,0.373,-0.529,-0.008,-0.312,-1.34,-0.002,-0.152,-0.666,-0.468,0.325,-0.595,-0.49,-0.346,-1.24,-0.461,0.339,-1.879,-0.211
-0.015,-0.531,-0.159,-0.351,-0.545,-0.041,0.294,-0.551,-0.001,-0.363,-1.474,-0.014,-0.163,-0.641,-0.433,0.348,-0.795,-0.466,-0.37,-1.242,-0.458,0.337,-1.9,-0.245
0.123,-0.504,-0.064,-0.358,-0.58,-0.01,0.306,-0.528,-0.019,-0.349,-1.516,-0.031,-0.186,-0.595,-0.449,0.298,-0.92,-0.494,-0.357,-1.284,-0.446,0.353,-1.968,-0.22
0.259,-0.504,-0.025,-0.379,-0.553,-0.019,0.347,-0.5,-0.093,-0.272,-1.537,-0.044,-0.129,-0.532,-0.483,0.288,-1.146,-0.473,-0.339,-1.227,-0.355,0.343,-1.999,-0.231
0.333,-0.519,-0.038,-0.309,-0.525,-0.002,0.311,-0.656,-0.034,-0.238,-1.621,-0.02,-0.14,-0.505,-0.472,0.342,-1.299,-0.395,-0.307,-1.269,-0.327,0.344,-1.959,-0.174
0.335,-0.509,-0.005,-0.379,-0.532,-0.059,0.297,-0.846,-0.004,-0.205,-1.626,-0.033,-0.139,-0.535,-0.499,0.285,-1.469,-0.454,-0.312,-1.218,-0.223,0.361,-2.0,-0.193
0.339,-0.517,-0.051,-0.319,-0.513,-0.014,0.274,-1.026,-0.078,-0.138,-1.629,-0.009,-0.146,-0.611,-0.482,0.273,-1.633,-0.457,-0.331,-1.139,-0.108,0.322,-1.869,-0.199
0.378,-0.511,-0.067,-0.379,-0.553,-0.023,0.327,-1.266,-0.124,-0.069,-1.737,-0.046,-0.057,-0.703,-0.471,0.346,-1.871,-0.475,-0.356,-1.167,-0.019,0.371,-1.821,-0.222
0.294,-0.509,-0.08,-0.335,-0.546,-0.051,0.333,-1.402,-0.006,-0.074,-1.738,-0.082,-0.067,-0.683,-0.462,0.261,-1.853,-0.472,-0.279,-1.118,-0.028,0.326,-1.777,-0.226
0.356,-0.586,-0.094,-0.302,-0.555,-0.003,0.282,-1.52,-0.031,0.026,-1.755,-0.021,-0.036,-0.635,-0.493,0.327,-1.85,-0.496,-0.35,-1.113,-0.034,0.31,-1.807,-0.213
0.353,-0.528,-0.078,-0.242,-0.518,-0.039,0.351,-1.62,-0.025,0.069,-1.782,-0.005,0.004,-0.6,-0.47,0.352,-1.976,-0.466,-0.345,-1.111,-0.026,0.376,-1.706,-0.2
0.366,-0.521,-0.098,-0.209,-0.525,-0.025,0.315,-1.836,-0.024,0.19,-1.724,-0.012,0.057,-0.535,-0.43,0.351,-1.942,-0.491,-0.313,-1.058,-0.053,0.362,-1.606,-0.242
0.257,-0.509,-0.092,-0.168,-0.594,-0.004,0.328,-1.922,-0.03,0.197,-1.799,-0.032,-0.012,-0.555,-0.476,0.374,-1.94,-0.455,-0.22,-1.087,-0.025,0.378,-1.532,-0.214
0.315,-0.507,-0.076,-0.107,-0.593,-0.015,0.347,-1.844,-0.035,0.16,-1.732,-0.042,-0.049,-0.602,-0.457,0.355,-1.999,-0.477,-0.223,-1.005,-0.005,0.34,-1.363,-0.221
0.374,-0.529,-0.053,-0.076,-0.543,-0.0,0.35,-1.94,-0.01,0.175,-1.775,-0.044,-0.007,-0.664,-0.446,0.376,-1.998,-0.478,-0.168,-0.87,-0.028,0.361,-1.245,-0.171
0.359,-0.582,-0.011,-0.156,-0.508,-0.054,0.27,-1.917,-0.011,0.206,-1.894,-0.04,0.024,-0.598,-0.43,0.299,-1.946,-0.467,-0.197,-0.89,-0.044,0.284,-1.284,-0.107
0.366,-0.519,-0.03,-0.174,-0.573,-0.111,0.313,-1.983,-0.006,0.197,-1.967,-0.018,-0.027,-0.605,-0.436,0.332,-1.993,-0.458,-0.204,-0.808,-0.006,0.225,-1.132,-0.072
0.351,-0.559,-0.027,-0.172,-0.619,-0.253,0.324,-1.952,-0.024,0.274,-1.945,-0.074,-0.012,-0.595,-0.478,0.313,-1.941,-0.477,-0.276,-0.756,-0.021,0.113,-1.048,-0.039
0.286,-0.591,-0.067,-0.141,-0.674,-0.329,0.377,-1.963,-0.02,0.348,-1.994,-0.156,-0.009,-0.662,-0.468,0.291,-1.989,-0.496,-0.333,-0.794,-0.007,0.021,-0.998,-0.041
0.342,-0.525,-0.106,-0.128,-0.698,-0.381,0.335,-1.907,-0.075,0.375,-1.937,-0.114,-0.035,-0.752,-0.496,0.272,-1.948,-0.485,-0.208,-0.832,-0.009,-0.024,-0.811,-0.011
0.376,-0.621,-0.107,-0.113,-0.756,-0.431,0.297,-1.918,-0.014,0.336,-1.949,-0.04,-0.044,-0.762,-0.402,0.33,-1.919,-0.484,-0.162,-0.729,-0.016,-0.106,-0.734,-0.055
0.376,-0.531,-0.089,-0.094,-0.759,-0.495,0.305,-1.939,-0.007,0.368,-1.831,-0.024,-0.013,-0.677,-0.368,0.267,-1.971,-0.497,-0.221,-0.707,-0.023,-0.165,-0.656,-0.013
0.378,-0.519,-0.089,-0.113,-0.846,-0.493,0.312,-1.882,-0.01,0.237,-1.66,-0.029,-0.072,-0.657,-0.289,0.353,-1.982,-0.491,-0.257,-0.699,-0.099,-0.242,-0.519,-0.096
0.36,-0.571,-0.016,-0.14,-1.008,-0.446,0.196,-1.968,-0.163,0.272,-1.699,-0.031,-0.03,-0.595,-0.154,0.373,-1.985,-0.407,-0.271,-0.756,-0.059,-0.322,-0.59,-0.037
0.308,-0.518,-0.012,-0.099,-1.035,-0.461,0.034,-1.997,-0.249,0.23,-1.738,-0.003,-0.052,-0.521,-0.069,0.334,-1.906,-0.428,-0.236,-0.752,-0.016,-0.299,-0.513,-0.033
0.368,-0.521,-0.023,-0.044,-1.019,-0.471,-0.063,-1.977,-0.367,0.28,-1.879,-0.002,-0.071,-0.662,-0.035,0.377,-1.987,-0.438,-0.194,-0.76,-0.051,-0.326,-0.502,-0.078
0.379,-0.527,-0.058,-0.094,-1.111,-0.482,-0.31,-1.98,-0.473,0.278,-1.932,-0.029,-0.012,-0.864,-0.022,0.308,-1.988,-0.408,-0.172,-0.66,-0.02,-0.367,-0.522,-0.001
